Suburb,Price,Date
Kealba,590000.0,22/07/2017
Keilor East,918000.0,22/07/2017
Keilor East,777000.0,22/07/2017
Keilor East,880000.0,22/07/2017
Kew,591000.0,22/07/2017
Kings Park,565000.0,22/07/2017
Kurunjang,362000.0,22/07/2017
Kurunjang,330000.0,22/07/2017
Lalor,798000.0,22/07/2017
Lalor,560000.0,22/07/2017
Langwarrin,447000.0,22/07/2017
Langwarrin,900000.0,22/07/2017
Maidstone,681000.0,22/07/2017
Maidstone,1005000.0,22/07/2017
Maidstone,468000.0,22/07/2017
Maidstone,650000.0,22/07/2017
Malvern East,1638000.0,22/07/2017
Maribyrnong,640000.0,22/07/2017
Maribyrnong,410000.0,22/07/2017
Meadow Heights,420000.0,22/07/2017
Melton South,375000.0,22/07/2017
Melton South,326000.0,22/07/2017
Melton South,400000.0,22/07/2017
Melton South,412250.0,22/07/2017
Melton West,371500.0,22/07/2017
Mill Park,725000.0,22/07/2017
Mitcham,1101000.0,22/07/2017
Mitcham,926000.0,22/07/2017
Moonee Ponds,362000.0,22/07/2017
Mordialloc,309000.0,22/07/2017
Mount Waverley,1267000.0,22/07/2017
Mount Waverley,611000.0,22/07/2017
Mount Waverley,1750000.0,22/07/2017
Mulgrave,755000.0,22/07/2017
Mulgrave,862000.0,22/07/2017
Mulgrave,815500.0,22/07/2017
Newport,1100000.0,22/07/2017
Niddrie,1130000.0,22/07/2017
Niddrie,1006000.0,22/07/2017
Noble Park,445000.0,22/07/2017
Noble Park,650000.0,22/07/2017
North Melbourne,465000.0,22/07/2017
Northcote,1290000.0,22/07/2017
Northcote,1335000.0,22/07/2017
Northcote,352500.0,22/07/2017
Northcote,1875000.0,22/07/2017
Oakleigh South,1390000.0,22/07/2017
Pakenham,643500.0,22/07/2017
Pascoe Vale,541000.0,22/07/2017
Pascoe Vale,510000.0,22/07/2017
Pascoe Vale,550000.0,22/07/2017
Pascoe Vale,580000.0,22/07/2017
Pascoe Vale,706000.0,22/07/2017
Port Melbourne,559000.0,22/07/2017
Prahran,570000.0,22/07/2017
Preston,250000.0,22/07/2017
Preston,392000.0,22/07/2017
Preston,505000.0,22/07/2017
Preston,980000.0,22/07/2017
Reservoir,495000.0,22/07/2017
Reservoir,320000.0,22/07/2017
Reservoir,617500.0,22/07/2017
Reservoir,1282500.0,22/07/2017
Reservoir,760500.0,22/07/2017
Richmond,419000.0,22/07/2017
Richmond,1590000.0,22/07/2017
Richmond,592000.0,22/07/2017
Richmond,1667500.0,22/07/2017
Richmond,685000.0,22/07/2017
Ringwood,882500.0,22/07/2017
Ringwood,910000.0,22/07/2017
Ringwood East,777000.0,22/07/2017
Roxburgh Park,510000.0,22/07/2017
Sandringham,1651000.0,22/07/2017
Sandringham,770000.0,22/07/2017
Scoresby,1040000.0,22/07/2017
Scoresby,1120000.0,22/07/2017
Seddon,886000.0,22/07/2017
South Morang,601000.0,22/07/2017
South Morang,810000.0,22/07/2017
South Morang,945000.0,22/07/2017
South Morang,500000.0,22/07/2017
South Yarra,747500.0,22/07/2017
South Yarra,420000.0,22/07/2017
South Yarra,460000.0,22/07/2017
South Yarra,1340000.0,22/07/2017
Springvale,580000.0,22/07/2017
Springvale South,700000.0,22/07/2017
St Albans,627000.0,22/07/2017
St Kilda,360000.0,22/07/2017
St Kilda,530000.0,22/07/2017
St Kilda,533000.0,22/07/2017
St Kilda,1180000.0,22/07/2017
Strathmore,1220000.0,22/07/2017
Sunbury,500000.0,22/07/2017
Sunbury,438000.0,22/07/2017
Sunshine,910000.0,22/07/2017
Sunshine North,650000.0,22/07/2017
Sunshine North,595000.0,22/07/2017
Sunshine West,710000.0,22/07/2017
Sunshine West,615000.0,22/07/2017
Sunshine West,859000.0,22/07/2017
Surrey Hills,2225000.0,22/07/2017
Surrey Hills,1950000.0,22/07/2017
Surrey Hills,2550000.0,22/07/2017
Surrey Hills,830000.0,22/07/2017
Sydenham,740000.0,22/07/2017
Sydenham,620000.0,22/07/2017
Tarneit,463500.0,22/07/2017
Tarneit,530000.0,22/07/2017
Tarneit,446000.0,22/07/2017
Taylors Hill,520000.0,22/07/2017
Taylors Hill,530000.0,22/07/2017
Taylors Hill,725500.0,22/07/2017
Taylors Lakes,688000.0,22/07/2017
Taylors Lakes,630000.0,22/07/2017
Taylors Lakes,800000.0,22/07/2017
Taylors Lakes,760000.0,22/07/2017
Taylors Lakes,502000.0,22/07/2017
Templestowe,1275000.0,22/07/2017
Templestowe,1300000.0,22/07/2017
Templestowe Lower,1215000.0,22/07/2017
Templestowe Lower,1320000.0,22/07/2017
Templestowe Lower,731000.0,22/07/2017
Thomastown,651000.0,22/07/2017
Thomastown,631000.0,22/07/2017
Thomastown,715500.0,22/07/2017
Thornbury,1110000.0,22/07/2017
Toorak,735000.0,22/07/2017
Toorak,920000.0,22/07/2017
Toorak,350000.0,22/07/2017
Tullamarine,822000.0,22/07/2017
Vermont,988000.0,22/07/2017
Wantirna South,855000.0,22/07/2017
Wantirna South,630000.0,22/07/2017
Watsonia,830000.0,22/07/2017
Watsonia North,710000.0,22/07/2017
Watsonia North,850000.0,22/07/2017
Werribee,383000.0,22/07/2017
Werribee,463000.0,22/07/2017
Werribee,471500.0,22/07/2017
Werribee,412500.0,22/07/2017
Werribee,452000.0,22/07/2017
Werribee,665000.0,22/07/2017
Werribee,485000.0,22/07/2017
Werribee,510000.0,22/07/2017
West Footscray,850000.0,22/07/2017
West Footscray,915000.0,22/07/2017
Wheelers Hill,1591000.0,22/07/2017
Wheelers Hill,1490000.0,22/07/2017
Williamstown,1440000.0,22/07/2017
Wollert,400000.0,22/07/2017
Yarra Glen,620000.0,22/07/2017
Yarraville,900000.0,22/07/2017
Yarraville,1407000.0,22/07/2017
Yarraville,1044000.0,22/07/2017
Airport West,780000.0,29/07/2017
Albanvale,555000.0,29/07/2017
Albion,613000.0,29/07/2017
Albion,340000.0,29/07/2017
Albion,580000.0,29/07/2017
Ardeer,627000.0,29/07/2017
Armadale,380000.0,29/07/2017
Armadale,631500.0,29/07/2017
Ascot Vale,1185000.0,29/07/2017
Ashwood,1540000.0,29/07/2017
Aspendale,1510000.0,29/07/2017
Balwyn,3812000.0,29/07/2017
Balwyn,1450000.0,29/07/2017
Balwyn North,1600000.0,29/07/2017
Balwyn North,950000.0,29/07/2017
Balwyn North,1755000.0,29/07/2017
Bayswater,606000.0,29/07/2017
Beaconsfield,537000.0,29/07/2017
Beaumaris,900000.0,29/07/2017
Beaumaris,1500000.0,29/07/2017
Bentleigh,1435000.0,29/07/2017
Bentleigh East,592000.0,29/07/2017
Bentleigh East,900000.0,29/07/2017
Bentleigh East,1780000.0,29/07/2017
Bentleigh East,1260000.0,29/07/2017
Berwick,620000.0,29/07/2017
Black Rock,600000.0,29/07/2017
Black Rock,1215000.0,29/07/2017
Blackburn South,615000.0,29/07/2017
Boronia,790000.0,29/07/2017
Boronia,770000.0,29/07/2017
Box Hill,1831000.0,29/07/2017
Braybrook,800000.0,29/07/2017
Brighton,845000.0,29/07/2017
Brighton,495000.0,29/07/2017
Brighton,760000.0,29/07/2017
Brighton,1240000.0,29/07/2017
Broadmeadows,586000.0,29/07/2017
Broadmeadows,706000.0,29/07/2017
Broadmeadows,550000.0,29/07/2017
Brookfield,456000.0,29/07/2017
Brooklyn,555000.0,29/07/2017
Brunswick,650000.0,29/07/2017
Brunswick,1080000.0,29/07/2017
Brunswick East,620000.0,29/07/2017
Brunswick East,683000.0,29/07/2017
Brunswick East,501000.0,29/07/2017
Brunswick East,615000.0,29/07/2017
Brunswick East,1220000.0,29/07/2017
Brunswick West,1150000.0,29/07/2017
Brunswick West,400000.0,29/07/2017
Burwood,1750500.0,29/07/2017
Burwood East,835000.0,29/07/2017
Cairnlea,640000.0,29/07/2017
Camberwell,1280000.0,29/07/2017
Camberwell,2400000.0,29/07/2017
Camberwell,682000.0,29/07/2017
Camberwell,2500000.0,29/07/2017
Camberwell,682000.0,29/07/2017
Camberwell,600800.0,29/07/2017
Carlton,920000.0,29/07/2017
Carlton North,1690000.0,29/07/2017
Carnegie,680000.0,29/07/2017
Carnegie,316000.0,29/07/2017
Carnegie,1151000.0,29/07/2017
Caroline Springs,518000.0,29/07/2017
Carrum,625000.0,29/07/2017
Carrum Downs,480000.0,29/07/2017
Chadstone,1050000.0,29/07/2017
Chelsea,750000.0,29/07/2017
Chelsea Heights,835500.0,29/07/2017
Cheltenham,1740000.0,29/07/2017
Cheltenham,560000.0,29/07/2017
Cheltenham,751000.0,29/07/2017
Clarinda,976000.0,29/07/2017
Clifton Hill,1662500.0,29/07/2017
Clifton Hill,591000.0,29/07/2017
Coburg,650000.0,29/07/2017
Coburg,1400000.0,29/07/2017
Coburg,996000.0,29/07/2017
Coburg,430000.0,29/07/2017
Coburg North,1011000.0,29/07/2017
Coburg North,770000.0,29/07/2017
Coburg North,830000.0,29/07/2017
Coolaroo,455000.0,29/07/2017
Craigieburn,510000.0,29/07/2017
Craigieburn,590000.0,29/07/2017
Craigieburn,390000.0,29/07/2017
Cranbourne North,500000.0,29/07/2017
Croydon,1150000.0,29/07/2017
Croydon,745000.0,29/07/2017
Croydon,928000.0,29/07/2017
Croydon Hills,1020000.0,29/07/2017
Dandenong North,617000.0,29/07/2017
Doncaster,1420000.0,29/07/2017
Doncaster East,1120000.0,29/07/2017
Doncaster East,1655000.0,29/07/2017
Doncaster East,970000.0,29/07/2017
Doncaster East,1225000.0,29/07/2017
Doncaster East,1120000.0,29/07/2017
Doncaster East,1460000.0,29/07/2017
Doreen,500000.0,29/07/2017
Doreen,531000.0,29/07/2017
Doveton,508000.0,29/07/2017
Doveton,450000.0,29/07/2017
Eaglemont,3300000.0,29/07/2017
Edithvale,700000.0,29/07/2017
Elsternwick,834500.0,29/07/2017
Eltham North,850000.0,29/07/2017
Eltham North,920000.0,29/07/2017
Eltham North,850000.0,29/07/2017
Elwood,930000.0,29/07/2017
Elwood,720000.0,29/07/2017
Elwood,1035000.0,29/07/2017
Elwood,1820000.0,29/07/2017
Elwood,710000.0,29/07/2017
Elwood,715000.0,29/07/2017
Emerald,655000.0,29/07/2017
Endeavour Hills,630000.0,29/07/2017
Endeavour Hills,1015000.0,29/07/2017
Endeavour Hills,676000.0,29/07/2017
Endeavour Hills,580000.0,29/07/2017
Epping,658000.0,29/07/2017
Epping,500000.0,29/07/2017
Epping,560000.0,29/07/2017
Epping,503000.0,29/07/2017
Essendon,468000.0,29/07/2017
Essendon,1002000.0,29/07/2017
Essendon,1315000.0,29/07/2017
Essendon,550000.0,29/07/2017
Essendon,1875000.0,29/07/2017
Fairfield,1800000.0,29/07/2017
Fawkner,661000.0,29/07/2017
Ferntree Gully,861000.0,29/07/2017
Ferntree Gully,760000.0,29/07/2017
Ferntree Gully,890000.0,29/07/2017
Footscray,370000.0,29/07/2017
Footscray,957000.0,29/07/2017
Frankston,266000.0,29/07/2017
Frankston,680000.0,29/07/2017
Frankston,655000.0,29/07/2017
Frankston North,570000.0,29/07/2017
Frankston South,945000.0,29/07/2017
Glen Huntly,450000.0,29/07/2017
Glen Iris,1908000.0,29/07/2017
Glen Iris,955000.0,29/07/2017
Glen Waverley,1200000.0,29/07/2017
Glen Waverley,1130000.0,29/07/2017
Glenroy,820000.0,29/07/2017
Glenroy,760000.0,29/07/2017
Glenroy,680000.0,29/07/2017
Glenroy,629500.0,29/07/2017
Gowanbrae,900000.0,29/07/2017
Greensborough,770000.0,29/07/2017
Greensborough,887500.0,29/07/2017
Greensborough,900000.0,29/07/2017
Hadfield,860000.0,29/07/2017
Hawthorn,580000.0,29/07/2017
Hawthorn,840000.0,29/07/2017
Hawthorn,1460000.0,29/07/2017
Hawthorn East,400000.0,29/07/2017
Heathmont,901000.0,29/07/2017
Heidelberg,835000.0,29/07/2017
Highett,1257000.0,29/07/2017
Highett,1200000.0,29/07/2017
Highett,1030000.0,29/07/2017
Highett,1260000.0,29/07/2017
Highett,1200000.0,29/07/2017
Highett,1150000.0,29/07/2017
Hillside,485000.0,29/07/2017
Hillside,618350.0,29/07/2017
Hoppers Crossing,540000.0,29/07/2017
Huntingdale,990000.0,29/07/2017
Ivanhoe,2250000.0,29/07/2017
Ivanhoe,2530000.0,29/07/2017
Jacana,620500.0,29/07/2017
Keilor East,1475000.0,29/07/2017
Keilor Park,750000.0,29/07/2017
Keilor Park,765000.0,29/07/2017
Kensington,445000.0,29/07/2017
Kensington,501000.0,29/07/2017
Kensington,1060000.0,29/07/2017
Kew,1405000.0,29/07/2017
Kew,3015000.0,29/07/2017
Kew East,1500000.0,29/07/2017
Keysborough,745000.0,29/07/2017
Keysborough,725000.0,29/07/2017
Kingsville,216000.0,29/07/2017
Knoxfield,1070000.0,29/07/2017
Kurunjang,375000.0,29/07/2017
Lalor,444000.0,29/07/2017
Lalor,544000.0,29/07/2017
Lalor,580500.0,29/07/2017
Lalor,710000.0,29/07/2017
Lalor,700000.0,29/07/2017
Langwarrin,565500.0,29/07/2017
Lower Plenty,1129000.0,29/07/2017
Maidstone,670000.0,29/07/2017
Maidstone,821000.0,29/07/2017
Meadow Heights,360000.0,29/07/2017
Meadow Heights,510000.0,29/07/2017
Melbourne,565000.0,29/07/2017
Melbourne,540000.0,29/07/2017
Melton South,300000.0,29/07/2017
Melton South,385000.0,29/07/2017
Melton West,427500.0,29/07/2017
Mentone,641000.0,29/07/2017
Mill Park,668000.0,29/07/2017
Mill Park,650000.0,29/07/2017
Mill Park,490000.0,29/07/2017
Mill Park,800000.0,29/07/2017
Mill Park,955000.0,29/07/2017
Mill Park,635000.0,29/07/2017
Mont Albert,943000.0,29/07/2017
Moonee Ponds,1400000.0,29/07/2017
Moonee Ponds,1245000.0,29/07/2017
Moorabbin,920000.0,29/07/2017
Mooroolbark,696000.0,29/07/2017
Mordialloc,600000.0,29/07/2017
Mount Waverley,1635000.0,29/07/2017
Mount Waverley,1406000.0,29/07/2017
Mount Waverley,1640000.0,29/07/2017
Mulgrave,9000000.0,29/07/2017
Mulgrave,1001000.0,29/07/2017
Mulgrave,1030000.0,29/07/2017
Murrumbeena,540000.0,29/07/2017
Murrumbeena,910000.0,29/07/2017
Murrumbeena,295000.0,29/07/2017
Murrumbeena,1965000.0,29/07/2017
Newport,950000.0,29/07/2017
Newport,582000.0,29/07/2017
Noble Park,695000.0,29/07/2017
North Melbourne,681000.0,29/07/2017
North Melbourne,1803000.0,29/07/2017
Northcote,950000.0,29/07/2017
Northcote,1610000.0,29/07/2017
Northcote,1515000.0,29/07/2017
Nunawading,725000.0,29/07/2017
Nunawading,813000.0,29/07/2017
Oak Park,545000.0,29/07/2017
Oak Park,1300000.0,29/07/2017
Oak Park,1260000.0,29/07/2017
Oak Park,921000.0,29/07/2017
Oakleigh South,1250000.0,29/07/2017
Oakleigh South,840000.0,29/07/2017
Parkdale,1350000.0,29/07/2017
Pascoe Vale,541000.0,29/07/2017
Pascoe Vale,565000.0,29/07/2017
Pascoe Vale,840000.0,29/07/2017
Pascoe Vale,940000.0,29/07/2017
Point Cook,620000.0,29/07/2017
Point Cook,801000.0,29/07/2017
Port Melbourne,1722500.0,29/07/2017
Port Melbourne,2730000.0,29/07/2017
Port Melbourne,1030000.0,29/07/2017
Prahran,520000.0,29/07/2017
Preston,1485000.0,29/07/2017
Preston,1350000.0,29/07/2017
Preston,905000.0,29/07/2017
Preston,1045000.0,29/07/2017
Reservoir,905000.0,29/07/2017
Reservoir,875000.0,29/07/2017
Reservoir,670000.0,29/07/2017
Reservoir,605000.0,29/07/2017
Reservoir,672000.0,29/07/2017
Richmond,660000.0,29/07/2017
Richmond,1310000.0,29/07/2017
Richmond,666000.0,29/07/2017
Richmond,330000.0,29/07/2017
Richmond,927000.0,29/07/2017
Richmond,575500.0,29/07/2017
Ringwood East,1400000.0,29/07/2017
Ringwood North,850000.0,29/07/2017
Ringwood North,1005000.0,29/07/2017
Ripponlea,558500.0,29/07/2017
Roxburgh Park,393200.0,29/07/2017
Roxburgh Park,460000.0,29/07/2017
Roxburgh Park,490000.0,29/07/2017
Sandringham,1660000.0,29/07/2017
Sandringham,1235000.0,29/07/2017
Seabrook,590000.0,29/07/2017
Seaford,870000.0,29/07/2017
Seaford,880000.0,29/07/2017
Seaholme,312000.0,29/07/2017
Seddon,945000.0,29/07/2017
South Kingsville,730000.0,29/07/2017
South Melbourne,2200000.0,29/07/2017
South Melbourne,980000.0,29/07/2017
South Morang,561000.0,29/07/2017
South Morang,612000.0,29/07/2017
South Morang,690000.0,29/07/2017
South Yarra,1090000.0,29/07/2017
South Yarra,570000.0,29/07/2017
South Yarra,555000.0,29/07/2017
Southbank,732000.0,29/07/2017
St Kilda,481000.0,29/07/2017
St Kilda,600000.0,29/07/2017
Sunbury,360000.0,29/07/2017
Sunbury,597000.0,29/07/2017
Sunbury,475000.0,29/07/2017
Sunbury,495000.0,29/07/2017
Sunshine West,695000.0,29/07/2017
Sunshine West,760000.0,29/07/2017
Sunshine West,583500.0,29/07/2017
Surrey Hills,1050000.0,29/07/2017
Sydenham,585000.0,29/07/2017
Taylors Lakes,685000.0,29/07/2017
Taylors Lakes,693000.0,29/07/2017
Templestowe Lower,1245000.0,29/07/2017
Templestowe Lower,2000000.0,29/07/2017
Thomastown,867000.0,29/07/2017
Thomastown,407000.0,29/07/2017
Thomastown,590500.0,29/07/2017
Thornbury,1000000.0,29/07/2017
Thornbury,891000.0,29/07/2017
Tullamarine,615500.0,29/07/2017
Tullamarine,300000.0,29/07/2017
Wantirna,908000.0,29/07/2017
Wantirna,850000.0,29/07/2017
Wantirna,1200000.0,29/07/2017
Wantirna South,1310000.0,29/07/2017
Wantirna South,930000.0,29/07/2017
Watsonia,686000.0,29/07/2017
Watsonia North,755000.0,29/07/2017
Werribee,678000.0,29/07/2017
Werribee,645000.0,29/07/2017
Werribee,482500.0,29/07/2017
Werribee,394000.0,29/07/2017
Werribee,597000.0,29/07/2017
West Footscray,1300000.0,29/07/2017
Westmeadows,821000.0,29/07/2017
Westmeadows,635000.0,29/07/2017
Wheelers Hill,1095000.0,29/07/2017
Whittlesea,601000.0,29/07/2017
Williamstown,1050000.0,29/07/2017
Williamstown,385000.0,29/07/2017
Williamstown,1285000.0,29/07/2017
Windsor,560000.0,29/07/2017
Wollert,525300.0,29/07/2017
Yarraville,750000.0,29/07/2017
Yarraville,2450000.0,29/07/2017
Aberfeldie,1436000.0,3/9/2017
Albion,905000.0,3/9/2017
Alphington,1680000.0,3/9/2017
Altona,913000.0,3/9/2017
Altona Meadows,590000.0,3/9/2017
Altona North,1070000.0,3/9/2017
Armadale,5100000.0,3/9/2017
Armadale,820000.0,3/9/2017
Ascot Vale,985000.0,3/9/2017
Balaclava,600000.0,3/9/2017
Balwyn North,1785000.0,3/9/2017
Balwyn North,2650000.0,3/9/2017
Balwyn North,1951000.0,3/9/2017
Balwyn North,1950000.0,3/9/2017
Bayswater,824000.0,3/9/2017
Bentleigh East,1216000.0,3/9/2017
Bentleigh East,1575000.0,3/9/2017
Bentleigh East,1470000.0,3/9/2017
Berwick,975000.0,3/9/2017
Black Rock,1950000.0,3/9/2017
Blackburn North,1160000.0,3/9/2017
Blackburn North,1375000.0,3/9/2017
Blackburn North,1320000.0,3/9/2017
Box Hill,2831000.0,3/9/2017
Box Hill,1820000.0,3/9/2017
Briar Hill,610000.0,3/9/2017
Brighton,5500000.0,3/9/2017
Brighton East,2515000.0,3/9/2017
Brighton East,817500.0,3/9/2017
Brighton East,1590000.0,3/9/2017
Brighton East,1775000.0,3/9/2017
Broadmeadows,673000.0,3/9/2017
Brunswick,1200000.0,3/9/2017
Brunswick,800000.0,3/9/2017
Brunswick East,1023000.0,3/9/2017
Bundoora,680000.0,3/9/2017
Bundoora,814000.0,3/9/2017
Bundoora,715000.0,3/9/2017
Burnside,657500.0,3/9/2017
Burwood East,930000.0,3/9/2017
Camberwell,4060000.0,3/9/2017
Camberwell,692500.0,3/9/2017
Carlton North,1520000.0,3/9/2017
Caulfield East,1609000.0,3/9/2017
Cheltenham,1295000.0,3/9/2017
Clayton South,575000.0,3/9/2017
Clifton Hill,1436000.0,3/9/2017
Coburg,1055000.0,3/9/2017
Coburg,1080000.0,3/9/2017
Coburg,1210000.0,3/9/2017
Coburg,631000.0,3/9/2017
Coburg North,926000.0,3/9/2017
Coolaroo,457000.0,3/9/2017
Craigieburn,505000.0,3/9/2017
Croydon,730000.0,3/9/2017
Croydon,1005000.0,3/9/2017
Croydon Hills,790000.0,3/9/2017
Croydon Hills,931000.0,3/9/2017
Croydon North,857000.0,3/9/2017
Dallas,477000.0,3/9/2017
Dandenong,500000.0,3/9/2017
Dandenong,510000.0,3/9/2017
Dandenong North,632000.0,3/9/2017
Diamond Creek,950000.0,3/9/2017
Dingley Village,955000.0,3/9/2017
Doncaster,1375000.0,3/9/2017
Doncaster,1820000.0,3/9/2017
Doncaster East,1482000.0,3/9/2017
Doncaster East,1470000.0,3/9/2017
Doncaster East,1175000.0,3/9/2017
Doncaster East,1381000.0,3/9/2017
Doncaster East,1620000.0,3/9/2017
Donvale,1171000.0,3/9/2017
Doreen,555000.0,3/9/2017
Eltham North,881017.0,3/9/2017
Elwood,670000.0,3/9/2017
Epping,652000.0,3/9/2017
Epping,557500.0,3/9/2017
Essendon,1185000.0,3/9/2017
Essendon,2100000.0,3/9/2017
Essendon,900000.0,3/9/2017
Essendon,1500000.0,3/9/2017
Essendon North,801000.0,3/9/2017
Fairfield,1492000.0,3/9/2017
Fawkner,515000.0,3/9/2017
Ferntree Gully,760000.0,3/9/2017
Fitzroy,2300000.0,3/9/2017
Flemington,1090000.0,3/9/2017
Flemington,1500000.0,3/9/2017
Footscray,810000.0,3/9/2017
Forest Hill,730000.0,3/9/2017
Frankston,695000.0,3/9/2017
Frankston,938000.0,3/9/2017
Frankston South,1155000.0,3/9/2017
Frankston South,1905000.0,3/9/2017
Gladstone Park,680000.0,3/9/2017
Gladstone Park,670000.0,3/9/2017
Gladstone Park,650000.0,3/9/2017
Gladstone Park,670000.0,3/9/2017
Glen Iris,1300000.0,3/9/2017
Glen Iris,2825000.0,3/9/2017
Glen Iris,1770000.0,3/9/2017
Glen Iris,1910000.0,3/9/2017
Glen Iris,1850000.0,3/9/2017
Glen Iris,2152500.0,3/9/2017
Glen Iris,1160000.0,3/9/2017
Glen Waverley,791000.0,3/9/2017
Glen Waverley,1370000.0,3/9/2017
Glenroy,815000.0,3/9/2017
Glenroy,835000.0,3/9/2017
Glenroy,830000.0,3/9/2017
Glenroy,815000.0,3/9/2017
Glenroy,780000.0,3/9/2017
Gowanbrae,635000.0,3/9/2017
Greensborough,700000.0,3/9/2017
Greenvale,797000.0,3/9/2017
Hampton,2675000.0,3/9/2017
Hampton,1900000.0,3/9/2017
Hampton,2260000.0,3/9/2017
Highett,832000.0,3/9/2017
Hoppers Crossing,610000.0,3/9/2017
Hoppers Crossing,555000.0,3/9/2017
Huntingdale,1080000.0,3/9/2017
Kealba,750000.0,3/9/2017
Keilor East,1010000.0,3/9/2017
Kew,3060000.0,3/9/2017
Kew,1690000.0,3/9/2017
Kew East,1600000.0,3/9/2017
Lalor,685000.0,3/9/2017
Lalor,715000.0,3/9/2017
Lalor,685500.0,3/9/2017
Maidstone,722000.0,3/9/2017
Malvern East,1430000.0,3/9/2017
Maribyrnong,983000.0,3/9/2017
Meadow Heights,560000.0,3/9/2017
Meadow Heights,482000.0,3/9/2017
Melton,460000.0,3/9/2017
Melton,430000.0,3/9/2017
Melton West,438000.0,3/9/2017
Mentone,900000.0,3/9/2017
Mentone,960500.0,3/9/2017
Mentone,840000.0,3/9/2017
Moonee Ponds,1210000.0,3/9/2017
Moonee Ponds,1450000.0,3/9/2017
Moorabbin,1188000.0,3/9/2017
Mordialloc,1300000.0,3/9/2017
Mount Waverley,1800000.0,3/9/2017
Mulgrave,650000.0,3/9/2017
Mulgrave,1105000.0,3/9/2017
Newport,1180000.0,3/9/2017
Newport,940000.0,3/9/2017
Niddrie,1370000.0,3/9/2017
Niddrie,1215000.0,3/9/2017
Niddrie,1300000.0,3/9/2017
North Melbourne,1100000.0,3/9/2017
North Melbourne,1425000.0,3/9/2017
North Melbourne,1550000.0,3/9/2017
Northcote,1386000.0,3/9/2017
Northcote,1700000.0,3/9/2017
Oakleigh,1150000.0,3/9/2017
Oakleigh South,1140000.0,3/9/2017
Ormond,2110000.0,3/9/2017
Parkdale,1320000.0,3/9/2017
Parkdale,672000.0,3/9/2017
Pascoe Vale,676000.0,3/9/2017
Pascoe Vale,500000.0,3/9/2017
Pascoe Vale,1010000.0,3/9/2017
Pascoe Vale,1375000.0,3/9/2017
Point Cook,540000.0,3/9/2017
Port Melbourne,820000.0,3/9/2017
Port Melbourne,1764000.0,3/9/2017
Port Melbourne,2625000.0,3/9/2017
Prahran,1400000.0,3/9/2017
Reservoir,750000.0,3/9/2017
Reservoir,861000.0,3/9/2017
Reservoir,612500.0,3/9/2017
Reservoir,906000.0,3/9/2017
Reservoir,758000.0,3/9/2017
Reservoir,900000.0,3/9/2017
Reservoir,762000.0,3/9/2017
Richmond,2368000.0,3/9/2017
Ringwood,1120000.0,3/9/2017
Roxburgh Park,570000.0,3/9/2017
Roxburgh Park,515000.0,3/9/2017
South Melbourne,1137000.0,3/9/2017
South Yarra,860000.0,3/9/2017
Springvale,1080000.0,3/9/2017
Springvale South,850000.0,3/9/2017
St Albans,645000.0,3/9/2017
Strathmore,1280000.0,3/9/2017
Sunbury,570000.0,3/9/2017
Sunbury,540000.0,3/9/2017
Sunbury,482000.0,3/9/2017
Sunbury,662000.0,3/9/2017
Sunshine North,640000.0,3/9/2017
Sunshine North,732500.0,3/9/2017
Sunshine West,713500.0,3/9/2017
Taylors Lakes,705000.0,3/9/2017
Thornbury,1375000.0,3/9/2017
Thornbury,900000.0,3/9/2017
Tullamarine,782000.0,3/9/2017
Warrandyte,1420000.0,3/9/2017
Werribee,630000.0,3/9/2017
Werribee,490500.0,3/9/2017
Werribee,510000.0,3/9/2017
West Footscray,660000.0,3/9/2017
West Melbourne,1460000.0,3/9/2017
Wheelers Hill,1223000.0,3/9/2017
Wheelers Hill,950000.0,3/9/2017
Wheelers Hill,1206000.0,3/9/2017
Wheelers Hill,1678000.0,3/9/2017
Williamstown,1630000.0,3/9/2017
Windsor,1525000.0,3/9/2017
Yarraville,890000.0,3/9/2017
Aberfeldie,1195000.0,9/9/2017
Airport West,1000001.0,9/9/2017
Airport West,1064000.0,9/9/2017
Albion,675000.0,9/9/2017
Alphington,1170000.0,9/9/2017
Altona,458000.0,9/9/2017
Ascot Vale,870000.0,9/9/2017
Ascot Vale,870000.0,9/9/2017
Ashburton,1550000.0,9/9/2017
Aspendale,780000.0,9/9/2017
Aspendale Gardens,880000.0,9/9/2017
Attwood,640000.0,9/9/2017
Balwyn,2750000.0,9/9/2017
Balwyn North,1950000.0,9/9/2017
Balwyn North,2000000.0,9/9/2017
Bayswater North,900000.0,9/9/2017
Beaumaris,1750000.0,9/9/2017
Beaumaris,1354000.0,9/9/2017
Bentleigh,1532000.0,9/9/2017
Bentleigh,2151000.0,9/9/2017
Black Rock,1720000.0,9/9/2017
Black Rock,2000000.0,9/9/2017
Blackburn,1390000.0,9/9/2017
Blackburn North,1151000.0,9/9/2017
Braybrook,834500.0,9/9/2017
Broadmeadows,649000.0,9/9/2017
Broadmeadows,753000.0,9/9/2017
Brunswick West,875000.0,9/9/2017
Brunswick West,1250000.0,9/9/2017
Brunswick West,1225000.0,9/9/2017
Bulleen,980000.0,9/9/2017
Bundoora,758000.0,9/9/2017
Burwood,1750000.0,9/9/2017
Canterbury,3130000.0,9/9/2017
Carlton,1263000.0,9/9/2017
Carlton,800000.0,9/9/2017
Carlton North,1065000.0,9/9/2017
Carlton North,950000.0,9/9/2017
